YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2020,1,28,4.3,5.62,4.82,1.31,0.61,1.01,0.2,10.2,81.48
2020,1,29,4.42,5.12,4.82,1.5,0.62,0.92,0.19,10.24,82.48
2020,1,30,4.97,7.68,4.98,0.89,0.7,1.01,0.2,11.11,91.32
2020,1,31,3.45,1.88,4.63,2.42,0.48,0.88,0.17,8.5,65.92
2020,2,1,1.29,0.52,4.67,1.03,0.18,0.45,0.09,3.93,26.48
2020,2,2,5.46,9.28,5.43,0.59,0.75,1.28,0.26,12,98.08
2020,2,3,5.4,9.02,5.37,0.64,0.74,1.3,0.26,11.91,97.62
2020,2,4,5.04,6.88,5.26,1.25,0.69,1.27,0.25,11.53,92.8
2020,2,5,4.54,5.02,4.96,1.9,0.62,1.17,0.23,10.66,85.98
2020,2,6,4.42,5.06,5.1,1.74,0.59,1.3,0.25,10.84,85.35
2020,2,7,2.21,1.38,4.93,1.39,0.3,0.77,0.15,6.17,44.34
2020,2,8,2.39,1.49,5.16,1.65,0.32,0.85,0.16,6.7,47.13
2020,2,9,4.05,4.33,5.17,1.63,0.53,1.08,0.21,9.95,77.41
2020,2,10,4.03,3.6,5.18,2.16,0.53,1.24,0.24,10.06,77.81
2020,2,11,4.51,5.2,5.33,1.92,0.59,1.38,0.27,11.09,87.05
2020,2,12,4.5,4.9,5.09,1.68,0.59,1.35,0.26,10.8,85.61
2020,2,13,4.51,4.44,5.13,1.9,0.58,1.37,0.27,11.01,86.65
2020,2,14,4.55,5.17,5.27,1.55,0.59,1.21,0.24,10.95,87.09
2020,2,15,4.14,3.82,5.26,1.9,0.52,1.17,0.23,10.3,80.48
2020,2,16,3.92,3.76,5.44,1.99,0.49,1.18,0.23,9.98,76.24
2020,2,17,5.07,6.54,5.45,1.39,0.64,1.47,0.29,12.23,97.68
2020,2,18,4.23,4.08,5.39,1.97,0.53,1.26,0.24,10.58,82
2020,2,19,4.72,5.04,5.43,1.8,0.59,1.4,0.27,11.47,90.95
2020,2,20,4.31,4.32,5.42,1.76,0.53,1.35,0.27,10.69,83.09
2020,2,21,4.04,4.37,5.67,1.67,0.49,1.3,0.25,10.32,78.67
2020,2,22,5.23,6.24,5.86,1.71,0.64,1.43,0.28,12.55,98.98
2020,2,23,5.7,7.76,6.02,1.32,0.69,1.57,0.31,13.48,106.9
2020,2,24,5.41,6.58,5.94,1.54,0.65,1.54,0.3,12.93,101.85
2020,2,25,4.83,5.01,5.74,1.96,0.58,1.37,0.27,11.74,92
2020,2,26,4.3,4.1,5.72,1.9,0.52,1.3,0.26,10.96,83.57
2020,2,27,4.69,4.36,5.85,2.06,0.55,1.51,0.3,11.78,90.55
2020,2,28,6.17,8.49,6.39,0.95,0.73,1.83,0.36,14.24,112.58
2020,2,29,5.76,7.32,6.34,1.7,0.67,1.59,0.31,13.39,105.63
2020,3,1,5.8,7.51,6.38,1.26,0.67,1.55,0.3,13.56,106.27
2020,3,2,5.35,5.29,6.2,2.22,0.62,1.53,0.3,12.99,100.95
2020,3,3,4.91,4.89,6.08,2.05,0.56,1.42,0.28,12.12,93.74
2020,3,4,5.82,7.03,5.99,1.52,0.66,1.59,0.32,13.65,109.23
2020,3,5,5.89,7.33,6.07,1.4,0.67,1.73,0.34,14.11,112.23
2020,3,6,4.64,3.97,6.06,2.28,0.52,-999,0.3,11.73,89.74
2020,3,7,6.06,7.79,6.72,1.23,0.68,1.87,0.37,14.28,110.88
2020,3,8,3.57,1.49,6.53,2.63,0.4,1.27,0.25,9.69,68.95
2020,3,9,4.54,2.74,6.52,2.89,0.51,1.4,0.28,11.76,87.05
2020,3,10,5.52,5.84,6.48,1.92,0.61,1.52,0.3,13.47,104.42
2020,3,11,5.29,5.08,6.46,2.36,0.59,1.5,0.3,13.12,101.33
2020,3,12,5.65,5.57,6.45,1.98,0.62,1.53,0.3,13.77,106.88
2020,3,13,6.08,7.03,6.51,1.7,0.66,1.63,0.33,14.48,114.28
2020,3,14,5.69,5.59,6.05,2.01,0.62,1.59,0.32,13.31,106.18
2020,3,15,5.92,6.45,6.4,1.88,0.64,1.73,0.34,14.02,111.59
2020,3,16,6.31,7.29,6.42,1.45,0.68,1.91,0.38,14.73,117.19
2020,3,17,5.9,6.14,6.63,2.09,0.63,1.91,0.38,14.42,112.54
2020,3,18,6.4,7.26,6.71,1.77,0.68,2.04,0.4,15.18,119.74
2020,3,19,5.97,6.84,6.68,1.65,0.63,1.91,0.38,14.4,112.32
2020,3,20,6.18,6.61,6.74,2,0.65,2.16,0.42,15.07,116.79
2020,3,21,6.2,6.81,6.73,1.86,0.65,2.12,0.41,14.91,116.48
2020,3,22,6.12,6.63,6.84,1.81,0.64,2.08,0.41,14.9,115.72
2020,3,23,5.85,6.57,6.96,1.82,0.61,1.98,0.39,14.44,111.09
2020,3,24,5.83,6.37,6.88,1.85,0.6,1.98,0.39,14.38,111.2
2020,3,25,5.98,6.28,6.67,1.86,0.62,2.02,0.4,14.48,112.66
2020,3,26,6.28,6.85,6.89,1.82,0.65,2.02,0.4,15.16,118.52
2020,3,27,6.58,7.28,6.81,1.71,0.67,2.1,0.41,15.6,122.91
2020,3,28,6.81,7.92,7.21,1.7,0.7,2.16,0.42,16.36,127.14
2020,3,29,6.78,8.04,7.07,1.59,0.69,2.26,0.44,16.5,128.45
2020,3,30,6.61,7.49,7.07,1.81,0.66,2.13,0.42,16.11,125.39
2020,3,31,6.15,6.09,6.94,2.21,0.62,1.99,0.39,14.9,116.62
2020,4,1,5.94,6.28,7.16,1.75,0.59,2.05,0.41,14.98,114.12
2020,4,2,7,8.7,7.37,1.43,0.7,2.09,0.41,16.88,132.07
2020,4,3,6.52,7.25,7.16,1.8,0.65,1.98,0.39,15.9,124.08
2020,4,4,6.28,6.2,6.95,2.11,0.62,1.97,0.39,15.2,119.65
2020,4,5,4.1,2.08,6.61,2.84,0.41,1.4,0.28,10.61,79.8
2020,4,6,5.1,3.13,6.72,2.92,0.5,1.79,0.35,12.82,98.1
2020,4,7,6.23,5.99,7,2.33,0.61,2.02,0.4,15.41,120.17
2020,4,8,6.39,6.34,6.94,2.16,0.62,1.98,0.39,15.3,121.55
2020,4,9,6.79,7.43,6.89,1.59,0.66,2.07,0.41,15.9,128.45
2020,4,10,6.61,6.49,6.91,2.2,0.64,2.05,0.41,15.5,124.65
2020,4,11,4.72,2.87,6.53,2.72,0.46,1.56,0.31,11.52,91.18
2020,4,12,5.84,5.07,6.72,2.47,0.56,1.88,0.37,13.85,111.41
2020,4,13,5.94,5.16,7.05,2.52,0.57,2.01,0.4,14.49,113.37
2020,4,14,6.61,6.27,6.89,2.21,0.63,2.14,0.41,15.63,125.95
2020,4,15,6.07,5.5,6.78,2.33,0.59,1.93,0.38,14.41,115.84
2020,4,16,5.51,3.92,6.83,2.82,0.52,1.86,0.37,13.56,106.18
2020,4,17,5.68,4.17,6.94,2.8,0.54,1.98,0.39,14.12,110.34
2020,4,18,5.83,5.05,6.85,2.43,0.55,1.91,0.38,13.99,111.84
2020,4,19,6.89,7.25,7.01,1.8,0.66,2.15,0.42,16.2,131.2
2020,4,20,6.66,5.06,7.29,2.85,0.63,2.23,0.44,16.48,128.49
2020,4,21,6.01,4.67,7.19,2.67,0.57,2.02,0.4,15.14,116.79
2020,4,22,7.73,9.11,7.8,1.19,0.73,2.41,0.47,18.07,143.07
2020,4,23,6.65,5.74,7.34,2.65,0.62,2.12,0.41,16.19,127.19
2020,4,24,5.65,3.09,7.08,3.31,0.53,1.9,0.38,14.2,109.95
2020,4,25,4.55,1.52,6.9,3.41,0.43,1.66,0.33,11.83,89.63
2020,4,26,1.73,0.59,6.76,1.3,0.16,0.74,0.15,5.18,36.74
2020,4,27,7.16,7.19,7.56,2.02,0.66,2.37,0.46,17.35,136.45
2020,4,28,7.67,8.93,7.95,1.49,0.71,2.32,0.46,18.43,144.2
2020,4,29,6.65,5.8,7.65,2.56,0.62,2.13,0.42,16.46,127.19
2020,4,30,3.1,1.46,7.37,2.25,0.29,1.13,0.23,8.94,63.55
2020,5,1,7.71,9.07,8.03,1.46,0.71,2.46,0.48,18.75,146.01
2020,5,2,7.61,7.78,8.03,2.16,0.7,2.39,0.47,18.3,142.59
2020,5,3,7.05,6.22,7.87,3.05,0.65,2.19,0.44,16.9,132.02
2020,5,4,7.78,9.04,7.97,1.36,0.71,2.48,0.48,18.7,146.44
2020,5,5,7.74,9.01,7.95,1.43,0.71,2.46,0.48,18.69,146.03
2020,5,6,6.43,6.4,7.7,2.2,0.59,2.11,0.41,16.05,123.37
2020,5,7,7.67,7.46,8.07,1.92,0.7,2.51,0.49,18.72,144.8
2020,5,8,7.45,7.99,7.95,1.85,0.68,2.29,0.45,17.94,140.02
2020,5,9,6.78,5.9,7.76,2.61,0.62,2.1,0.41,16.19,126.64
2020,5,10,1.66,0.62,6.86,1.21,0.15,0.69,0.13,5.09,35.76
2020,5,11,5.8,4.22,7.45,2.95,0.52,2.01,0.4,14.76,112.96
2020,5,12,7.39,6.77,8.04,2.51,0.67,2.51,0.48,18.2,140.28
2020,5,13,5.33,2.82,7.66,3.45,0.48,1.88,0.38,13.98,103.79
2020,5,14,1.27,0.47,7.54,0.95,0.12,0.59,0.12,4.36,28.34
2020,5,15,3.78,1.49,7.5,2.73,0.34,1.62,0.32,11.12,78.13
2020,5,16,6.74,6.83,7.64,2,0.61,-999,0.45,17.04,131.95
2020,5,17,6.77,6.4,7.53,2.22,0.61,2.32,0.45,16.82,131.24
2020,5,18,3.94,1.44,7.36,2.8,0.36,1.63,0.32,11.07,79.81
2020,5,19,5.12,2.61,7.32,3.11,0.46,1.89,0.37,13.49,101.47
2020,5,20,6.97,7,7.67,2,0.62,2.35,0.46,17.65,136.69
2020,5,21,6.13,5.35,7.58,2.29,0.55,2.13,0.42,15.81,120.8
2020,5,22,6.83,5.85,7.76,2.86,0.62,2.37,0.47,17.52,134.34
2020,5,23,5.22,2.2,7.57,3.56,0.47,1.96,0.39,14.16,104.7
2020,5,24,1.69,0.6,7.44,1.26,0.15,0.73,0.15,5.52,36.62
2020,5,25,2.88,0.96,7.34,2.14,0.26,1.28,0.25,8.88,60.78
2020,5,26,5.29,2.77,7.42,3.26,0.48,1.91,0.38,13.92,104.84
2020,5,27,6.18,4.58,7.2,2.79,0.55,2.04,0.4,15.35,120.03
2020,5,28,6.73,5.9,7.42,2.43,0.6,2.3,0.45,16.74,131.22
2020,5,29,7.15,6.53,7.65,2.23,0.64,2.44,0.48,18.06,140.34
2020,5,30,7.11,5.92,7.72,2.6,0.63,2.51,0.48,17.94,138.77
2020,5,31,6.97,7.09,7.66,2.39,0.62,2.46,0.48,17.45,135.37
2020,6,1,6.37,3.34,7.47,3.75,0.57,2.27,0.45,15.76,123.16
2020,6,2,5.29,2.29,7.08,3.48,0.47,1.85,0.36,13.09,103.12
2020,6,3,3.16,1,7.42,2.39,0.28,1.27,0.25,9.09,65.07
2020,6,4,2.72,0.87,7.52,2.07,0.24,1.15,0.23,8.38,57.46
2020,6,5,4,1.34,7.59,3,0.36,1.59,0.31,11.4,81.67
2020,6,6,3.94,1.27,7.48,2.91,0.35,1.62,0.32,11.17,80.25
2020,6,7,5.23,1.74,7.73,3.86,0.47,2.1,0.41,14.45,104.8
2020,6,8,5.06,2.48,7.52,3.41,0.45,1.88,0.37,13.56,101.04
2020,6,9,6.84,6.35,7.71,2.18,0.61,2.35,0.46,17.4,134.08
2020,6,10,6.45,4.87,7.5,2.7,0.58,2.34,0.45,16.37,126.55
2020,6,11,6.25,5.16,7.65,2.67,0.55,2.2,0.43,16.32,124.48
2020,6,12,6.33,5.01,7.82,2.84,0.56,2.05,0.41,16.32,124.12
2020,6,13,6.96,6.35,7.79,2.47,0.62,2.4,0.47,17.98,137.87
2020,6,14,5.69,3.9,7.75,2.73,0.51,2.17,0.43,15.59,114.42
2020,6,15,5.86,5.04,7.83,2.25,0.52,2.3,0.45,15.85,117.84
2020,6,16,6.62,6.5,7.89,2.22,0.59,-999,0.48,17.27,131.48
2020,6,17,4.5,3.06,7.61,2.4,0.4,1.84,0.36,12.53,91.88
2020,6,18,4.29,1.74,7.61,2.94,0.38,1.87,0.36,12.38,88.07
2020,6,19,3.69,1.61,7.6,2.5,0.33,1.61,0.31,10.93,76.05
2020,6,20,6.23,4.91,7.78,2.68,0.55,2.38,0.46,16.55,124.2
2020,6,21,4.45,2.4,7.71,2.76,0.4,1.67,0.33,12.38,89.75
2020,6,22,6.16,4.08,7.84,2.94,0.55,2.51,0.48,16.69,123.42
2020,6,23,7.11,6.84,7.74,2.12,0.63,2.66,0.52,18.23,140.54
2020,6,24,7.16,6.77,7.73,2.16,0.64,2.61,0.51,18.3,141.16
2020,6,25,7.19,6.28,7.71,2.69,0.64,2.55,0.49,18.21,141.58
2020,6,26,7.12,6.09,7.6,2.58,0.63,2.55,0.49,18.01,140.41
2020,6,27,7.28,6.85,7.54,2.43,0.65,2.39,0.47,18.08,142.98
2020,6,28,6.96,5.46,7.36,2.82,0.62,2.38,0.46,17.23,136.16
2020,6,29,6.2,3.47,7.42,3.6,0.55,2.22,0.43,15.79,121.97
2020,6,30,7.23,6.72,7.6,2.38,0.65,2.48,0.48,18.11,141.74
2020,7,1,7.18,6.94,7.63,2.08,0.64,2.5,0.48,18.16,141.45
2020,7,2,6.92,6.16,7.6,2.24,0.62,2.52,0.48,17.51,135.59
2020,7,3,6.48,5.13,7.54,2.52,0.58,2.41,0.46,16.66,127.53
2020,7,4,5.78,3.22,7.24,3.46,0.52,2.06,0.41,14.8,114.47
2020,7,5,5.24,2.34,7.34,3.41,0.47,2.05,0.4,14.08,105.24
2020,7,6,5.05,3.37,7.48,2.74,0.45,2.03,0.4,13.85,101.76
2020,7,7,6.08,3.53,7.49,3.51,0.55,2.43,0.47,16.09,121.47
2020,7,8,6.3,3.82,7.59,3.28,0.56,2.48,0.48,16.84,126.08
2020,7,9,6.59,3.99,7.4,3.57,0.59,2.33,0.45,16.88,130.31
2020,7,10,5.36,3.37,7.42,2.86,0.48,2.01,0.39,14.38,107.84
2020,7,11,3.51,1.72,7.19,2.32,0.31,1.32,0.26,9.88,72.94
2020,7,12,4.87,2.24,6.96,3.18,0.44,1.76,0.34,12.5,96.92
2020,7,13,5.99,3.9,7.45,3.16,0.54,2.3,0.45,15.76,119.44
2020,7,14,5.97,4.49,7.5,2.57,0.54,2.38,0.45,15.79,119.13
2020,7,15,6.13,5,7.55,2.26,0.55,2.45,0.48,16.45,123.09
2020,7,16,6.47,4.98,7.6,2.65,0.59,2.55,0.49,17.28,129.7
2020,7,17,3.78,1.57,7.67,2.5,0.34,1.79,0.35,11.52,79.53
2020,7,18,2.47,0.85,7.65,1.86,0.23,1.18,0.23,8.12,54.21
2020,7,19,6.72,6.5,7.77,2.14,0.61,2.72,0.52,18.06,134.85
2020,7,20,6.5,6.02,7.76,2.11,0.59,2.63,0.51,17.66,131.43
2020,7,21,2.88,1.12,7.67,2.14,0.26,1.3,0.26,9.25,62.54
2020,7,22,3.5,1.28,7.62,2.44,0.32,1.77,0.34,11.02,74.67
2020,7,23,3.07,1.06,7.53,2.25,0.28,1.38,0.27,9.21,64.82
2020,7,24,7.16,7.6,7.74,1.81,0.66,2.71,0.52,18.55,142.71
2020,7,25,6.56,5.44,7.65,2.76,0.6,2.48,0.48,17.23,130.95
2020,7,26,6.72,5.93,7.55,2.39,0.62,2.62,0.51,17.62,134.65
2020,7,27,6.46,4.45,7.2,3.1,0.59,2.34,0.45,16.26,127.27
2020,7,28,6.21,4.56,7.17,2.69,0.57,2.28,0.44,15.62,121.88
2020,7,29,6.97,6.2,7.43,2.46,0.64,2.56,0.49,17.43,136.59
2020,7,30,6.93,6.64,7.39,2.2,0.63,2.5,0.48,17.52,137.21
2020,7,31,7.24,8.82,7.52,1.87,0.66,2.74,0.52,18.28,142.45
2020,8,1,4.93,3.28,7.38,2.63,0.45,2.03,0.4,13.59,99.84
2020,8,2,4.33,1.4,7.47,3.27,0.4,1.95,0.38,12.6,88.66
2020,8,3,5.37,2.3,7.19,3.56,0.5,2.27,0.44,14.49,107.84
2020,8,4,5.36,3.33,7.14,3.05,0.5,2.09,0.41,14.12,107.11
2020,8,5,5.9,4.29,7.31,2.87,0.55,2.34,0.45,15.59,117.7
2020,8,6,6.35,5.61,7.38,2.27,0.59,2.52,0.48,16.6,126.23
2020,8,7,6.64,6.22,7.38,2.17,0.62,2.54,0.49,17.12,131.82
2020,8,8,6.5,6,7.38,2.22,0.61,2.51,0.48,16.88,129.26
2020,8,9,6.17,5.23,7.42,2.44,0.58,2.44,0.47,16.34,122.95
2020,8,10,6.58,6,7.47,2.31,0.62,2.56,0.49,17.12,130.65
2020,8,11,6.29,5.61,7.45,2.34,0.59,2.48,0.48,16.52,124.59
2020,8,12,5.15,2.79,7.37,3.42,0.48,1.98,0.39,13.95,102.78
2020,8,13,7.01,7.41,7.41,1.97,0.66,2.53,0.49,17.95,138.81
2020,8,14,7.05,7.45,7.4,1.89,0.66,2.62,0.51,17.97,139.06
2020,8,15,5.81,5.09,7.25,2.46,0.55,2.17,0.42,15.27,115.56
2020,8,16,6.62,6.55,7.34,1.98,0.62,2.52,0.48,17.09,130.93
2020,8,17,6.6,6.37,7.31,2,0.62,2.55,0.49,17.02,130.07
2020,8,18,6.6,5.68,7.29,2.53,0.62,2.56,0.49,17,130.04
2020,8,19,4.96,3.41,7.23,2.32,0.48,2.17,0.42,13.66,99.82
2020,8,20,5.42,3.46,6.99,2.9,0.52,2.19,0.42,14.45,107.97
2020,8,21,5.9,3.22,7.06,3.48,0.57,2.38,0.46,15.55,117.24
2020,8,22,6.01,4.41,7.04,2.83,0.58,2.46,0.47,15.69,119.26
2020,8,23,6.49,5.77,7.09,2.27,0.62,2.57,0.49,16.8,128.93
2020,8,24,5.58,4.25,6.76,2.69,0.54,2.09,0.41,14.3,110.64
2020,8,25,6.49,6.31,7.06,2.01,0.63,2.52,0.48,16.66,128.48
2020,8,26,6.6,6.93,7.15,1.96,0.64,2.54,0.49,17.07,131.42
2020,8,27,6.45,5.91,7.06,2.52,0.63,2.48,0.48,16.58,127.58
2020,8,28,6.09,5.27,7.04,2.35,0.59,2.3,0.45,15.89,120.62
2020,8,29,6.2,5.49,6.92,2.4,0.61,2.29,0.45,15.81,122.05
2020,8,30,6.08,5.05,6.86,2.48,0.6,2.24,0.44,15.52,119.53
2020,8,31,5.93,5.08,6.87,2.27,0.59,2.24,0.44,15.31,117.32
2020,9,1,6.59,6.83,7,2,0.65,2.38,0.46,16.62,129.48
2020,9,2,6.31,5.89,6.81,2.29,0.62,2.26,0.44,15.86,123.88
2020,9,3,6.21,4.99,6.56,2.67,0.62,2.23,0.43,15.44,121.48
2020,9,4,6.02,3.95,6.53,3.06,0.6,2.18,0.42,14.95,117.46
2020,9,5,5,3.02,6.7,2.86,0.5,1.88,0.37,13.06,98.95
2020,9,6,5.22,3.25,6.57,2.88,0.52,1.97,0.38,13.55,103.2
2020,9,7,3.88,2.18,6.53,2.54,0.39,1.5,0.3,10.68,78.69
2020,9,8,5.22,3.56,6.57,2.71,0.53,2,0.39,13.77,103.53
2020,9,9,3.55,1.62,6.65,2.52,0.36,1.45,0.29,10.09,72.23
2020,9,10,4.69,2.37,6.59,3.01,0.48,1.84,0.36,12.87,94.32
2020,9,11,4.87,3.03,6.58,2.84,0.5,1.88,0.37,13.15,97.4
2020,9,12,0.93,0.46,6.29,0.65,0.09,0.41,0.08,3.15,20.58
2020,9,13,3.13,1.07,6.52,2.38,0.32,1.38,0.27,9.41,65.3
2020,9,14,4.82,2.12,6.33,3.29,0.5,1.81,0.36,12.8,95.94
2020,9,15,5.85,4.68,6.38,2.62,0.61,2.12,0.41,14.88,115.52
2020,9,16,5.74,5,6.39,2.38,0.6,2.03,0.4,14.55,113.03
2020,9,17,5.49,3.03,6.45,3.34,0.58,1.96,0.38,14.09,107.65
2020,9,18,5.86,5.74,6.42,1.92,0.62,1.99,0.39,14.72,114.73
2020,9,19,5.93,6.04,6.41,1.8,0.63,2.09,0.41,14.96,116.59
2020,9,20,5.4,4.92,6.27,2.08,0.58,1.91,0.38,13.71,105.94
2020,9,21,2.5,0.97,6.3,1.86,0.27,1.1,0.22,7.78,52.77
2020,9,22,5.55,5.3,6.58,2.26,0.59,1.95,0.38,14.13,108.05
2020,9,23,5.65,5.07,6.63,2.33,0.61,1.95,0.38,14.2,108.53
2020,9,24,3.14,1.5,6.28,2.26,0.34,1.29,0.25,9.3,64.27
2020,9,25,3.8,1.91,6.04,2.54,0.41,1.48,0.29,10.61,76.34
2020,9,26,4.88,4.43,6.17,2.07,0.53,1.83,0.36,12.88,97.23
2020,9,27,5.4,5.4,6.12,1.85,0.59,1.93,0.38,13.69,106.27
2020,9,28,4.07,3.2,6.04,1.96,0.45,1.58,0.3,10.9,80.88
2020,9,29,5.6,6.26,6.07,1.66,0.62,1.94,0.38,13.95,109.12
2020,9,30,5.26,5.15,6.1,1.88,0.59,1.85,0.36,13.43,103.15
2020,10,1,4.62,3.06,5.93,2.58,0.52,1.66,0.33,12.11,91.38
2020,10,2,2.57,1.04,6.01,1.87,0.29,1.11,0.22,7.86,53.11
2020,10,3,2.43,0.91,5.69,1.83,0.27,1,0.2,7.19,50.59
2020,10,4,4.37,1.97,5.94,3.11,0.5,1.58,0.3,11.65,86.21
2020,10,5,4.68,2.35,6.01,3.1,0.54,1.73,0.34,12.38,92.41
2020,10,6,5.26,5.77,5.81,1.76,0.61,1.76,0.34,13.28,103.79
2020,10,7,4.99,4.62,5.83,2.3,0.58,1.69,0.33,12.63,98
2020,10,8,5.77,7.19,5.89,1.33,0.67,1.84,0.36,13.93,111.32
2020,10,9,5.27,6.08,5.8,1.65,0.62,1.72,0.34,13.14,103.37
2020,10,10,4.85,3.88,5.67,2.31,0.57,1.67,0.32,12.48,95.45
2020,10,11,4.79,4.12,5.65,2.24,0.57,1.61,0.31,12.27,94.52
2020,10,12,5.02,5.28,5.63,1.68,0.59,1.66,0.32,12.62,98.46
2020,10,13,5.42,6.48,5.66,1.46,0.65,1.62,0.31,12.6,101.65
2020,10,14,5.59,7.13,5.78,1.33,0.67,1.76,0.34,13.25,105.87
2020,10,15,4.35,3.03,5.58,2.56,0.52,1.62,0.3,11.42,86.1
2020,10,16,3.09,2.32,5.47,1.62,0.38,1.21,0.23,8.47,62.34
2020,10,17,4.61,4.2,5.47,2.08,0.56,1.5,0.29,11.59,89.99
2020,10,18,4.59,4.58,5.51,1.92,0.56,1.5,0.29,11.73,90.33
2020,10,19,3.25,1.78,5.5,2.22,0.4,1.24,0.23,9.1,65.37
2020,10,20,1.83,0.73,5.47,1.42,0.23,0.82,0.16,5.77,38.3
2020,10,21,0.9,0.46,5.38,0.69,0.12,0.34,0.06,2.98,19.7
2020,10,22,2.75,1.6,5.33,1.85,0.34,1.06,0.2,7.93,55.55
2020,10,23,5.03,6.36,5.33,1.32,0.64,1.53,0.3,12.46,98.91
2020,10,24,2.82,1.38,5.2,2.04,0.36,1.09,0.2,7.98,56.94
2020,10,25,2.94,1.36,5.2,2.13,0.38,1.16,0.22,8.42,59.5
2020,10,26,4.38,4.26,5.04,1.86,0.56,1.4,0.27,11.09,86.43
2020,10,27,4.93,6.15,5.14,1.48,0.64,1.44,0.28,12.03,96.54
2020,10,28,4.68,5.32,5.2,1.6,0.61,1.38,0.27,11.62,91.56
2020,10,29,4.74,5.69,5.14,1.59,0.62,1.41,0.27,11.67,92.49
2020,10,30,4.54,5.3,5.05,1.5,0.6,1.36,0.27,11.21,88.43
2020,10,31,4.47,5.57,5.1,1.46,0.59,1.34,0.26,11.11,87.7
2020,11,1,4.3,5,5.07,1.65,0.58,1.3,0.25,10.77,84.35
2020,11,2,3.07,2.5,4.98,1.75,0.41,1.02,0.2,8.19,60.55
2020,11,3,4.4,5.16,5.26,1.63,0.59,1.26,0.24,10.77,83.72
2020,11,4,3.53,3.11,5.11,2.11,0.48,1.09,0.21,9.23,68.77
2020,11,5,3.25,2.95,4.97,1.59,0.45,0.98,0.2,8.55,63.5
2020,11,6,3.44,1.52,4.93,2.56,0.48,1.13,0.22,9.16,67.65
2020,11,7,1.58,0.59,4.85,1.26,0.22,0.62,0.12,4.91,32.45
2020,11,8,1.4,0.61,4.73,1.08,0.2,0.55,0.11,4.44,29.27
2020,11,9,2.77,2.17,4.73,1.66,0.39,0.96,0.18,7.54,55.46
2020,11,10,2.74,1.45,4.6,1.99,0.39,0.85,0.16,7.56,54.93
2020,11,11,2.35,0.9,4.47,1.86,0.34,0.74,0.15,6.54,46.38
2020,11,12,3.13,2.15,4.51,1.97,0.45,0.88,0.17,8.23,61.76
2020,11,13,3.74,3.97,4.6,1.63,0.54,0.94,0.19,9.32,73.15
2020,11,14,3.82,4.85,4.62,1.38,0.55,0.89,0.18,9.31,74.12
2020,11,15,4.58,6.7,4.68,1.08,0.66,1.04,0.21,10.66,87.17
2020,11,16,4.08,5.65,4.76,1.27,0.59,0.98,0.2,9.79,78.07
2020,11,17,3.47,3.09,4.57,1.91,0.51,0.9,0.18,8.62,66.83
2020,11,18,4.12,5.14,4.73,1.53,0.61,0.98,0.2,9.84,78.34
2020,11,19,4.06,5.47,4.72,1.32,0.6,0.95,0.19,9.53,76.25
2020,11,20,4.09,5.31,4.71,1.44,0.61,0.95,0.19,9.73,77.62
2020,11,21,3.88,5.17,4.66,1.41,0.58,0.94,0.19,9.51,75.14
2020,11,22,3.22,3.26,4.6,1.61,0.48,0.85,0.17,8.19,62.51
2020,11,23,4.14,6.24,4.58,1.11,0.62,0.95,0.19,9.75,79.02
2020,11,24,4.39,6.93,4.67,1.06,0.66,1.02,0.2,10.19,83.04
2020,11,25,2.45,1.77,4.4,1.62,0.38,0.72,0.14,6.48,47.45
2020,11,26,4.46,7.37,4.62,0.89,0.68,0.99,0.2,10.03,82.97
2020,11,27,3.74,5.1,4.49,1.33,0.58,0.91,0.18,8.87,70.73
2020,11,28,3.21,3.5,4.39,1.56,0.49,0.84,0.16,7.95,61.57
2020,11,29,4.04,5.64,4.34,1.23,0.62,0.96,0.2,9.42,76.88
2020,11,30,3.11,3.36,4.29,1.46,0.48,0.84,0.16,7.81,60.37
2020,12,1,4.68,8.58,4.63,0.56,0.73,0.99,0.2,10.2,85.73
2020,12,2,4.54,8.04,4.67,0.72,0.71,0.94,0.19,10,83.12
2020,12,3,4.02,5.7,4.38,1.21,0.63,0.89,0.18,9.17,74.64
2020,12,4,2.53,1.15,4.21,1.96,0.4,0.68,0.13,6.7,49.01
2020,12,5,3.65,4.7,4.22,1.33,0.58,0.84,0.16,8.77,70.25
2020,12,6,2.58,2.07,4.12,1.67,0.41,0.63,0.12,6.64,50.16
2020,12,7,3.15,3.09,4.05,1.62,0.5,0.77,0.16,7.91,61.34
2020,12,8,4.46,7.89,4.43,0.7,0.71,0.84,0.17,9.44,80.14
2020,12,9,4.74,8.99,4.69,0.53,0.76,0.87,0.18,9.9,83.74
2020,12,10,4.3,6.54,4.58,1.32,0.69,0.8,0.16,9.14,76.16
2020,12,11,2.96,3.33,4.38,1.26,0.48,0.63,0.13,7.2,55.48
2020,12,12,2.83,3.58,4.21,1.19,0.45,0.64,0.12,6.97,53.65
2020,12,13,4.11,6.71,4.09,0.88,0.66,0.79,0.16,9.06,76.83
2020,12,14,4.15,7.04,4.22,0.82,0.66,0.87,0.17,9.5,79.2
2020,12,15,3.71,4.64,4.11,1.47,0.59,0.86,0.17,8.78,71.1
